customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,Contract Type,Phone Service,Internet Service
1950-KSVVJ,Female,0,Yes,No,1,2,2,1,Mailed check,113.3,"5,032.25",No,44.42,113.30,TRUE,20171212,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
1951-IEYXM,Male,0,Yes,Yes,3,2,1,2,Credit card (automatic),90.6,"6,441.85",No,71.10,90.60,TRUE,20150912,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
1952-DVVSW,Female,0,Yes,No,1,1,0,1,Mailed check,20.1,184.40,No,9.17,20.10,TRUE,20201112,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
1955-IBMMB,Male,0,No,No,0,1,0,2,Bank transfer (automatic),20.2,"1,192.30",No,59.02,20.20,TRUE,20160912,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
1956-YIFGE,Male,0,Yes,Yes,3,1,2,1,Mailed check,100.05,"2,090.25",No,20.89,100.05,TRUE,20191212,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
1958-RNRKS,Male,0,Yes,No,1,2,1,0,Electronic check,49.9,"1,441.95",No,28.90,49.90,TRUE,20190412,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
1960-UOTYM,Male,0,Yes,Yes,3,1,1,2,Electronic check,79.2,"4,016.30",No,50.71,79.20,TRUE,20170612,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
1960-UYCNN,Male,0,No,No,0,2,2,0,Electronic check,95.25,"1,021.55",No,10.72,95.25,TRUE,20201012,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
1963-SVUCV,Male,0,No,No,0,1,1,0,Electronic check,45.3,45.30,Yes,1.00,45.30,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
1963-VAUKV,Female,0,No,No,0,1,0,0,Mailed check,20.4,20.40,Yes,1.00,20.40,TRUE,20210712,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
1964-SVLEA,Male,0,No,No,0,1,0,1,Mailed check,19.7,415.90,No,21.11,19.70,TRUE,20191112,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
1965-AKTSX,Female,1,No,No,0,2,2,0,Electronic check,78.95,"1,101.85",Yes,13.96,78.95,TRUE,20200712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
1965-DDBWU,Male,0,No,No,0,2,2,0,Credit card (automatic),89.05,"1,448.60",Yes,16.27,89.05,TRUE,20200412,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
1970-KKFWL,Female,0,No,No,0,2,0,2,Bank transfer (automatic),23.3,797.10,No,34.21,23.30,TRUE,20181012,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
1971-DTCZB,Female,0,Yes,No,1,2,1,2,Bank transfer (automatic),90.95,"6,468.60",No,71.12,90.95,TRUE,20150912,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
1972-XMUWV,Female,0,Yes,No,1,1,1,2,Credit card (automatic),59.8,"3,808.20",No,63.68,59.80,TRUE,20160512,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
1976-AZZPJ,Male,0,Yes,No,1,0,1,0,Mailed check,34.2,256.60,No,7.50,34.20,TRUE,20210112,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
1976-CFOCS,Female,1,Yes,No,1,1,1,0,Electronic check,46,46.00,Yes,1.00,46.00,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
1977-STDKI,Female,1,No,No,0,1,2,0,Electronic check,73,73.00,Yes,1.00,73.00,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
1980-KXVPM,Female,1,No,No,0,2,2,0,Credit card (automatic),75.05,256.25,Yes,3.41,75.05,TRUE,20210512,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
1981-INRFU,Female,0,No,No,0,1,2,0,Electronic check,79.75,164.50,Yes,2.06,79.75,TRUE,20210612,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
1982-FEBTD,Female,0,Yes,Yes,3,2,0,2,Credit card (automatic),25.6,514.75,No,20.11,25.60,TRUE,20191212,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
1984-FCOWB,Female,0,Yes,No,1,2,2,1,Electronic check,109.5,"7,674.55",Yes,70.09,109.50,TRUE,20151012,TRUE,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
1984-GPTEH,Female,0,No,No,0,2,0,0,Electronic check,25.15,702.00,No,27.91,25.15,TRUE,20190512,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,Two or More Lines,No Internet Service
1985-MBRYP,Female,0,No,No,0,1,0,2,Bank transfer (automatic),19.65,779.25,No,39.66,19.65,TRUE,20180512,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
1986-PHGZF,Male,1,No,No,0,2,1,0,Credit card (automatic),58.4,964.90,No,16.52,58.40,TRUE,20200412,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
1987-AUELQ,Female,0,Yes,No,1,2,0,2,Credit card (automatic),25.05,"1,873.70",No,74.80,25.05,TRUE,20150612,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
1989-PRJHP,Male,1,Yes,No,1,2,2,0,Electronic check,75.5,"1,893.95",Yes,25.09,75.50,TRUE,20190712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
1991-VOPLL,Female,0,No,No,0,1,0,0,Mailed check,19.05,157.65,No,8.28,19.05,TRUE,20201212,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
1996-DBMUS,Female,1,Yes,No,1,1,2,0,Bank transfer (automatic),70.65,"3,545.05",No,50.18,70.65,TRUE,20170612,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
1998-VHJHK,Female,0,No,No,0,1,0,1,Mailed check,19.15,501.35,No,26.18,19.15,TRUE,20190612,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
2000-DHJUY,Female,1,Yes,No,1,2,1,2,Bank transfer (automatic),92.2,"6,474.45",No,70.22,92.20,TRUE,20151012,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
2000-MPKCA,Female,0,No,No,0,2,2,1,Electronic check,107.75,"6,332.75",No,58.77,107.75,TRUE,20161012,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
2001-EWBQU,Female,0,No,No,0,2,2,2,Electronic check,104.7,"6,333.80",No,60.49,104.70,TRUE,20160812,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
2001-MCUUW,Male,0,No,No,0,2,2,2,Electronic check,108.65,"4,903.20",No,45.13,108.65,TRUE,20171112,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
2002-MZHWP,Female,0,No,No,0,1,0,0,Mailed check,20.5,20.50,Yes,1.00,20.50,TRUE,20210712,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2003-CKLOR,Male,0,No,No,0,1,2,0,Electronic check,99.5,"6,710.50",Yes,67.44,99.50,TRUE,20160112,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2004-OCQXK,Female,0,No,No,0,1,2,0,Electronic check,81.95,81.95,Yes,1.00,81.95,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2005-DWQZJ,Female,0,Yes,Yes,3,1,0,2,Mailed check,19.05,201.70,No,10.59,19.05,TRUE,20201012,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
2007-QVGAW,Female,0,Yes,Yes,3,1,0,2,Bank transfer (automatic),19.35,"1,292.65",No,66.80,19.35,TRUE,20160212,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
2011-TRQYE,Male,0,No,No,0,0,1,0,Credit card (automatic),33.5,600.00,Yes,17.91,33.50,TRUE,20200312,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
2012-NWRPA,Female,1,Yes,No,1,2,2,0,Electronic check,99.55,"1,131.20",Yes,11.36,99.55,TRUE,20200912,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2013-SGDXK,Female,0,No,No,0,1,2,0,Electronic check,84.3,84.30,Yes,1.00,84.30,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2014-MKGMH,Female,0,No,No,0,2,2,1,Electronic check,101.1,"4,674.40",No,46.24,101.10,TRUE,20171012,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
2017-CCBLH,Female,0,No,No,0,1,0,2,Mailed check,20,141.60,No,7.08,20.00,TRUE,20210112,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
2018-PZKMU,Male,0,Yes,Yes,3,1,2,0,Electronic check,103.1,970.45,No,9.41,103.10,TRUE,20201112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2018-QKYGT,Male,0,Yes,Yes,3,1,2,0,Electronic check,81.05,81.05,No,1.00,81.05,TRUE,20210712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2019-HDCZY,Male,0,Yes,No,1,2,2,2,Electronic check,102.6,"6,296.75",No,61.37,102.60,TRUE,20160712,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
2023-VQFDL,Male,0,No,No,0,1,0,0,Electronic check,19,348.80,No,18.36,19.00,TRUE,20200212,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2024-BASKD,Female,0,No,No,0,1,2,0,Mailed check,74.6,74.60,Yes,1.00,74.60,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2025-JKFWI,Male,0,No,No,0,2,2,0,Mailed check,99,"1,301.70",Yes,13.15,99.00,TRUE,20200712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2026-TGDHM,Female,0,No,No,0,1,2,0,Electronic check,79.3,523.15,Yes,6.60,79.30,TRUE,20210212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2027-CWDNU,Male,0,Yes,Yes,3,1,2,0,Electronic check,85.6,"1,601.50",No,18.71,85.60,TRUE,20200212,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2027-DNKIV,Male,0,Yes,Yes,3,1,1,1,Mailed check,58.75,"2,203.10",No,37.50,58.75,TRUE,20180712,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
2027-FECZV,Male,0,No,No,0,2,2,0,Electronic check,106.7,"1,253.90",Yes,11.75,106.70,TRUE,20200912,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2027-OAQQC,Female,0,No,No,0,0,1,0,Bank transfer (automatic),49.05,"2,076.20",Yes,42.33,49.05,TRUE,20180212,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
2027-WKXMW,Female,0,Yes,No,1,2,2,0,Electronic check,108.75,"6,871.70",No,63.19,108.75,TRUE,20160512,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2030-BTZRO,Male,0,Yes,Yes,3,1,0,2,Credit card (automatic),20.4,107.60,No,5.27,20.40,TRUE,20210312,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
2034-CGRHZ,Male,1,No,No,0,2,2,0,Credit card (automatic),102.95,"2,496.70",Yes,24.25,102.95,TRUE,20190812,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2034-GDRCN,Female,0,No,No,0,1,2,0,Electronic check,90.4,168.20,Yes,1.86,90.40,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2037-SGXHH,Male,0,Yes,Yes,3,2,2,0,Electronic check,94.65,"3,624.30",Yes,38.29,94.65,TRUE,20180612,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2037-XJFUP,Male,0,Yes,No,1,1,2,1,Electronic check,95.8,"3,036.75",Yes,31.70,95.80,TRUE,20190112,FALSE,TRUE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
2038-LLMLM,Female,0,No,No,0,2,2,0,Electronic check,103.85,"4,946.05",No,47.63,103.85,TRUE,20170912,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2038-OEQZH,Male,0,No,No,0,1,2,0,Electronic check,86.05,308.10,No,3.58,86.05,TRUE,20210512,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2038-YSEZE,Female,0,No,No,0,2,1,0,Mailed check,67.45,"1,801.10",No,26.70,67.45,TRUE,20190612,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
2039-JONDJ,Male,0,No,No,0,1,1,1,Bank transfer (automatic),55.45,"1,477.65",No,26.65,55.45,TRUE,20190612,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
2040-LDIWQ,Male,0,Yes,Yes,3,2,1,2,Bank transfer (automatic),84.2,"5,324.50",No,63.24,84.20,TRUE,20160512,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
2040-OBMLJ,Male,0,No,No,0,2,2,1,Credit card (automatic),81.7,"2,548.65",No,31.20,81.70,TRUE,20190112,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
2040-VZIKE,Female,0,Yes,No,1,2,2,0,Mailed check,100.85,"4,847.35",No,48.06,100.85,TRUE,20170812,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2040-XBAVJ,Male,0,Yes,Yes,3,2,2,2,Bank transfer (automatic),114.45,"8,100.55",No,70.78,114.45,TRUE,20151012,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
2041-JIJCI,Female,0,No,No,0,2,1,0,Electronic check,64,370.25,No,5.79,64.00,TRUE,20210312,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
2043-WVTQJ,Male,0,Yes,No,1,1,1,0,Mailed check,55.7,55.70,No,1.00,55.70,TRUE,20210712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
2045-BMBTJ,Female,1,No,No,0,0,1,0,Bank transfer (automatic),59.45,"1,884.65",No,31.70,59.45,TRUE,20190112,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
2049-BAFNW,Female,0,No,No,0,0,1,0,Mailed check,35.9,35.90,No,1.00,35.90,TRUE,20210712,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
2050-ONYDQ,Female,0,Yes,Yes,3,2,0,2,Credit card (automatic),26,"1,654.85",No,63.65,26.00,TRUE,20160512,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
2054-PJOCK,Female,0,No,No,0,2,1,1,Credit card (automatic),80.55,"4,847.05",No,60.17,80.55,TRUE,20160812,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
2055-BFOCC,Male,1,Yes,No,1,1,1,1,Bank transfer (automatic),84,"5,329.55",No,63.45,84.00,TRUE,20160512,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
2055-PDADH,Female,1,No,No,0,1,2,0,Electronic check,70.4,204.70,Yes,2.91,70.40,TRUE,20210612,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2055-SIFSS,Female,1,Yes,No,1,2,1,0,Bank transfer (automatic),51.65,"2,838.55",No,54.96,51.65,TRUE,20170212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
2056-EVGZL,Male,0,Yes,Yes,3,1,2,1,Credit card (automatic),105.75,"7,322.50",No,69.24,105.75,TRUE,20151112,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
2057-BOYKM,Female,1,Yes,No,1,2,2,2,Bank transfer (automatic),96.6,"6,827.50",No,70.68,96.60,TRUE,20151012,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
2057-ZBLPD,Female,0,Yes,No,1,2,2,0,Electronic check,86.5,"1,808.70",Yes,20.91,86.50,TRUE,20191212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2058-DCJBE,Male,0,No,No,0,1,2,0,Electronic check,69.75,324.60,Yes,4.65,69.75,TRUE,20210412,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2061-VVFST,Female,0,Yes,No,1,1,0,0,Bank transfer (automatic),19.5,805.20,No,41.29,19.50,TRUE,20180312,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2065-MMKGR,Female,0,No,No,0,2,1,1,Credit card (automatic),71,"2,080.10",No,29.30,71.00,TRUE,20190312,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
2067-QYTCF,Female,0,Yes,No,1,2,2,0,Electronic check,111.15,"6,953.40",No,62.56,111.15,TRUE,20160612,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2068-WWXQZ,Male,0,No,No,0,1,0,2,Bank transfer (automatic),20.05,902.00,No,44.99,20.05,TRUE,20171212,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
2070-FNEXE,Female,1,No,No,0,1,2,0,Bank transfer (automatic),76.45,503.60,Yes,6.59,76.45,TRUE,20210212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2070-XYMFH,Female,1,No,No,0,2,2,0,Mailed check,79.35,"1,835.30",No,23.13,79.35,TRUE,20190912,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2072-ZVJJX,Male,0,Yes,No,1,2,0,2,Bank transfer (automatic),25.25,"1,728.20",No,68.44,25.25,TRUE,20151212,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
2073-QBVBI,Female,0,Yes,No,1,0,1,1,Mailed check,35.45,"1,391.65",No,39.26,35.45,TRUE,20180512,TRUE,FALSE,FALSE,TRUE,FALSE,1 Year,No Phone Service,DSL
2074-GKOWZ,Male,0,Yes,Yes,3,1,2,0,Bank transfer (automatic),89.55,185.55,Yes,2.07,89.55,TRUE,20210612,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2074-GUHPQ,Female,0,No,Yes,2,2,2,0,Credit card (automatic),92.7,"1,556.85",No,16.79,92.70,TRUE,20200412,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2075-PUEPR,Male,0,Yes,Yes,3,1,0,2,Bank transfer (automatic),19.35,"1,153.25",No,59.60,19.35,TRUE,20160912,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
2075-RMJIK,Female,0,Yes,Yes,3,1,1,0,Mailed check,49.4,232.55,No,4.71,49.40,TRUE,20210412,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
2077-DDHJK,Female,0,Yes,No,1,2,1,2,Credit card (automatic),70.9,"4,911.35",No,69.27,70.90,TRUE,20151112,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
2077-MPJQO,Male,1,Yes,No,1,2,2,0,Electronic check,75.4,533.05,No,7.07,75.40,TRUE,20210112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2079-FBMZK,Female,0,No,No,0,1,2,0,Mailed check,69.25,418.40,Yes,6.04,69.25,TRUE,20210212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2080-CAZNM,Female,1,No,No,0,2,2,0,Electronic check,104.4,"4,133.95",No,39.60,104.40,TRUE,20180512,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2080-GKCWQ,Male,0,No,No,0,1,2,0,Electronic check,74.95,151.75,No,2.02,74.95,TRUE,20210612,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2080-SRCDE,Female,0,No,Yes,2,2,0,0,Mailed check,25.4,25.40,No,1.00,25.40,TRUE,20210712,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,Two or More Lines,No Internet Service
2081-KJSQF,Male,0,No,No,0,1,0,0,Mailed check,20.25,20.25,No,1.00,20.25,TRUE,20210712,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2081-VEYEH,Male,0,No,No,0,1,2,0,Electronic check,107.95,318.60,No,2.95,107.95,TRUE,20210612,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2082-CEFLT,Male,0,No,No,0,1,1,0,Electronic check,45.6,45.60,Yes,1.00,45.60,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
2082-OJVTK,Male,0,Yes,Yes,3,2,2,0,Electronic check,89.2,"2,698.35",Yes,30.25,89.20,TRUE,20190212,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2085-BOJKI,Male,0,Yes,No,1,1,2,1,Bank transfer (automatic),96.65,"1,588.25",No,16.43,96.65,TRUE,20200412,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
2085-JVGAD,Male,0,Yes,No,1,1,0,0,Bank transfer (automatic),20.35,697.65,No,34.28,20.35,TRUE,20181012,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2087-QAREY,Female,0,Yes,No,1,1,1,0,Mailed check,54.7,"1,178.75",No,21.55,54.70,TRUE,20191112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
2088-IEBAU,Female,0,No,No,0,2,1,2,Electronic check,88.15,"6,148.45",No,69.75,88.15,TRUE,20151112,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
2091-GPPIQ,Female,0,Yes,Yes,3,2,1,2,Electronic check,78.95,"5,730.15",No,72.58,78.95,TRUE,20150812,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
2091-MJTFX,Female,0,Yes,Yes,3,0,1,0,Credit card (automatic),51.2,"1,561.50",Yes,30.50,51.20,TRUE,20190212,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
2091-RFFBA,Female,1,No,No,0,2,2,0,Electronic check,73.9,"2,217.15",Yes,30.00,73.90,TRUE,20190212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2096-XOTMO,Female,0,Yes,Yes,3,1,0,0,Mailed check,19.35,275.90,No,14.26,19.35,TRUE,20200612,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2097-YVPKN,Male,0,No,No,0,2,0,2,Mailed check,25.75,"1,654.75",No,64.26,25.75,TRUE,20160412,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
2100-BDNSN,Female,0,Yes,No,1,2,1,0,Bank transfer (automatic),67.95,350.30,Yes,5.16,67.95,TRUE,20210312,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
2101-RANCD,Female,0,No,No,0,2,2,0,Electronic check,73.1,"4,144.90",No,56.70,73.10,TRUE,20161212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2103-ZRXFN,Male,0,No,No,0,2,1,0,Mailed check,50.75,50.75,No,1.00,50.75,TRUE,20210712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
2105-PHWON,Female,0,Yes,No,1,2,2,0,Credit card (automatic),95,"3,008.15",No,31.66,95.00,TRUE,20190112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2107-FBPTK,Female,1,No,No,0,2,2,0,Electronic check,104.1,"3,121.10",No,29.98,104.10,TRUE,20190312,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2108-GLPQB,Male,0,Yes,No,1,2,1,0,Credit card (automatic),55.55,"1,405.30",No,25.30,55.55,TRUE,20190712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
2108-XWMPY,Male,0,No,No,0,0,1,0,Mailed check,35.45,106.85,Yes,3.01,35.45,TRUE,20210512,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
2108-YKQTY,Female,0,No,No,0,1,1,0,Credit card (automatic),50.7,151.30,Yes,2.98,50.70,TRUE,20210612,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
2111-DWYHN,Male,0,No,No,0,1,0,0,Mailed check,21.1,21.10,No,1.00,21.10,TRUE,20210712,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2114-MGINA,Female,0,No,No,0,1,2,0,Mailed check,89.8,"1,129.10",Yes,12.57,89.80,TRUE,20200812,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2115-BFTIW,Male,0,No,No,0,1,2,0,Mailed check,70.95,"1,767.35",Yes,24.91,70.95,TRUE,20190812,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
2120-SMPEX,Male,0,No,No,0,1,0,0,Mailed check,20.15,536.35,No,26.62,20.15,TRUE,20190612,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
2121-JAFOM,Female,0,Yes,No,1,2,2,2,Credit card (automatic),115.55,"8,312.40",No,71.94,115.55,TRUE,20150912,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
